Image_file,set,treatment,plant,rep,leaf,petioleLength,bladeLength,bladeWidth,bladeArea,bladePerimeter,bladeCircularity,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,2,8,4.765,14.233,8.674,96.966,49.191,0.504,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,2,9,2.747,12.346,6.19,60.023,43.519,0.398,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,3,1,5.275,7.771,7.06,43.091,33.105,0.494,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,3,2,5.391,7.851,7.575,46.71,33.189,0.533,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,3,3,7.204,10.925,7.49,64.27,42.418,0.449,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,3,4,7.395,10.857,6.199,52.855,37.084,0.483,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,3,5,11.216,14.439,6.824,77.389,47.921,0.423,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,3,6,9.33,14.96,10.226,120.147,57.827,0.451,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,3,7,7.129,18.082,11.317,160.729,51.069,0.774,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,3,8,7.081,15.501,9.492,115.562,56.811,0.45,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,3,9,3.891,14.903,9.106,106.577,55.541,0.434,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,3,10,1.834,12.537,7.444,73.297,51.223,0.351,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,4,1,4.835,7.794,6.763,41.401,33.189,0.472,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,4,2,4.757,7.245,6.411,36.48,29.972,0.51,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,4,3,11.438,14.406,11.145,126.093,57.743,0.475,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,4,4,11.287,15.944,10.863,136.034,60.791,0.463,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,4,5,12.702,20.252,10.453,166.265,66.125,0.478,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,4,6,13.032,23.057,9.164,165.941,71.543,0.407,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,4,7,11.149,22.771,10.173,181.946,75.607,0.4,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,4,8,9.684,20.841,9.609,157.29,70.697,0.395,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,4,9,5.131,18.835,10.083,149.148,65.193,0.441,,
2016moreSASmut_exp1006.tif (blue),A,sun,Col,4,10,1.934,16.515,8.641,112.079,57.658,0.424,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,1,1,4.724,6.56,5.41,27.871,25.823,0.525,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,1,2,4.606,6.46,5.363,27.211,24.977,0.548,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,1,3,6.64,9.397,7.538,55.636,36.661,0.52,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,1,4,6.189,9.73,7.921,60.532,38.439,0.515,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,1,5,7.896,12.574,9.129,90.156,49.107,0.47,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,1,6,6.578,14.594,8.67,99.369,52.155,0.459,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,1,7,4.41,17.731,8.202,114.229,60.113,0.397,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,1,8,2.746,16.724,7.859,103.222,54.187,0.442,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,2,1,4.397,6.072,5.784,27.584,25.739,0.523,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,2,2,3.629,6.053,5.302,25.204,25.4,0.491,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,2,3,5.777,9.981,7.684,60.24,37.846,0.529,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,2,4,6.237,10.577,8.167,67.848,40.386,0.523,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,2,5,6.67,11.186,7.606,66.819,40.725,0.506,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,2,6,5.124,11.121,7.014,61.269,39.539,0.492,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,2,7,4.448,10.56,6.006,49.808,36.237,0.477,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,2,8,2.755,9.353,5.535,40.659,32.935,0.471,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,3,1,4.496,6.314,5.799,28.756,27.601,0.474,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,3,2,5.285,7.151,6.411,36.005,29.718,0.512,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,3,3,9.258,12.815,9.915,99.792,50.207,0.497,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,3,4,9.535,13.842,9.526,103.559,49.869,0.523,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,3,5,10.76,16.793,9.336,123.131,54.017,0.53,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,3,6,9.617,17.113,9.604,129.08,59.859,0.453,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,3,7,7.587,17.144,9.195,123.804,59.521,0.439,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,3,8,5.314,16.245,8.604,109.781,57.743,0.414,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,3,9,1.446,13.923,7.17,78.401,49.107,0.409,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,3,10,0.553,11.654,6.053,55.407,42.672,0.382,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,4,1,4.197,7.573,6.634,39.455,32.851,0.459,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,4,2,5.609,7.126,5.883,32.926,29.295,0.482,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,4,3,11.326,12.791,9.26,93.023,48.683,0.493,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,4,4,12.26,15.747,8.824,109.136,52.917,0.49,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,4,5,12.722,19.117,10.528,158.077,65.617,0.461,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,4,6,10.529,18.617,10.19,148.993,64.262,0.453,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,4,7,10.029,20.219,10.163,161.392,68.749,0.429,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,4,8,7.039,18.393,9.532,137.704,62.23,0.447,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,4,9,4.916,18.062,8.709,123.548,63.077,0.39,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,4,10,1.203,13.83,7.082,76.919,48.853,0.405,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,5,1,5.488,6.907,5.841,31.688,27.855,0.513,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,5,2,4.857,6.675,6.253,32.78,28.448,0.509,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,5,3,10.078,13.575,9.214,98.236,49.276,0.508,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,5,4,10.128,11.701,9.195,84.502,45.466,0.514,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,5,5,12.746,16.128,9.066,114.837,53.679,0.501,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,5,6,10.633,17.833,10.297,144.215,64.008,0.442,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,5,7,8.444,19.24,9.803,148.136,65.701,0.431,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,5,8,8.147,19.019,9.916,148.123,64.77,0.444,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,5,9,4.956,16.294,8.343,106.774,57.997,0.399,,
2016moreSASmut_exp1007.tif (blue),A,shade,npr4,5,10,1.839,12.38,6.967,67.744,47.921,0.371,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,1,1,4.986,6.944,6.771,36.926,30.057,0.514,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,1,2,5.397,7.115,6.605,36.914,30.226,0.508,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,1,3,7.728,12.23,10.906,104.756,56.473,0.413,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,1,4,9.231,13.409,9.608,101.19,49.276,0.524,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,1,5,9.467,13.883,10.391,113.297,56.049,0.453,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,1,6,7.95,16.935,8.784,116.831,56.134,0.466,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,1,7,6.987,16.331,9.026,115.776,54.949,0.482,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,1,8,2.676,13.261,8.317,86.627,46.99,0.493,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,1,9,2.052,13.525,7.922,84.15,49.53,0.431,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,2,1,4.049,5.738,4.851,21.864,24.638,0.453,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,2,2,4.214,6.177,5.856,28.412,27.601,0.469,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,2,3,8.857,11.446,9.627,86.545,49.53,0.443,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,2,4,9.602,12.503,9.325,91.563,48.006,0.499,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,2,5,10.172,14.316,10.347,116.337,54.271,0.496,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,2,6,7.486,16.064,10,126.159,59.605,0.446,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,2,7,4.845,14.586,8.649,99.075,53.086,0.442,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,2,8,0.867,10.057,6.407,50.607,36.661,0.473,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,3,1,3.632,7.157,6.982,39.249,31.496,0.497,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,3,2,5.154,7.837,7.437,45.781,34.798,0.475,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,3,3,10.038,15.487,11.362,138.197,60.198,0.479,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,3,4,11.538,15.636,12.966,159.233,62.907,0.506,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,3,5,13.633,19.917,12.799,200.224,71.459,0.493,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,3,6,12.599,22.623,10.409,184.937,74.93,0.414,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,3,7,8.862,21.306,12.182,203.851,75.692,0.447,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,3,8,4.731,20.529,10.584,170.643,70.612,0.43,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,3,9,2.985,17.657,10.035,139.165,64.855,0.416,,
2016moreSASmut_exp1008.tif (blue),A,shade,npr3/4,3,10,0.817,14.161,8.049,89.521,53.763,0.389,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,1,1,4.634,5.963,5.647,26.446,25.823,0.498,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,1,2,5.311,7.095,6.081,33.885,28.617,0.52,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,1,3,7.641,11.982,10.415,98.012,47.583,0.544,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,1,4,8.966,12.978,11.29,115.077,52.663,0.521,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,1,5,11.505,16.54,11.477,149.093,62.823,0.475,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,1,6,10.167,18.115,11.209,159.475,66.294,0.456,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,1,7,7.604,17.397,10.14,138.546,60.621,0.474,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,1,8,6.559,15.129,9.637,114.507,55.372,0.469,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,1,9,2.014,12.287,7.675,74.066,44.45,0.471,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,2,1,5.169,6.999,6.688,36.765,30.819,0.486,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,2,2,4.031,7.28,6.452,36.892,31.327,0.472,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,2,3,7.977,11.741,10.183,93.899,46.567,0.544,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,2,4,9.281,13.95,11.122,121.86,56.896,0.473,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,2,5,11.678,15.81,10.492,130.281,59.775,0.458,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,2,6,9.339,16.96,10.683,142.294,60.875,0.483,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,2,7,8.668,15.482,10.159,123.537,57.065,0.477,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,2,8,4.97,13.944,8.956,98.086,51.393,0.467,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,2,9,2.438,12.456,8.068,78.934,48.091,0.429,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,2,10,0.501,9.954,6.438,50.337,37.677,0.446,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,3,1,3.432,6.089,5.472,26.17,26.67,0.462,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,3,2,3.74,6.002,5.922,27.916,27.855,0.452,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,3,3,7.341,11.024,9.25,80.088,45.212,0.492,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,3,4,7.374,13.012,10.598,108.315,52.493,0.494,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,3,5,8.213,13.017,10.085,103.104,50.8,0.502,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,3,6,7.373,14.857,9.518,111.061,53.679,0.484,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,3,7,4.681,13.425,8.546,90.116,47.921,0.493,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,3,8,2.756,11.466,7.109,64.014,40.979,0.479,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,3,9,1.082,10.053,6.235,49.233,37.761,0.434,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,4,1,5.562,8.578,6.753,45.496,45.974,0.27,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,4,2,2.898,9.167,6.477,46.631,42.757,0.321,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,4,3,10.63,14.706,11.651,134.573,57.743,0.507,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,4,4,10.815,16.674,12.516,163.905,68.241,0.442,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,4,5,12.412,21.65,11.426,194.286,78.317,0.398,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,4,6,12.722,21.205,13.007,216.625,76.115,0.47,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,4,7,10.154,22.937,12.163,219.12,78.655,0.445,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,4,8,6.975,21.435,11.7,196.973,78.063,0.406,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,4,9,6.186,21.144,11.227,186.442,73.491,0.434,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,4,10,2.806,19.258,9.363,141.616,69.511,0.368,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,5,1,4.6,6.357,5.799,28.953,28.533,0.447,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,5,2,4.878,6.814,6.422,34.369,29.041,0.512,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,5,3,8.817,11.776,10.706,99.021,48.768,0.523,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,5,4,8.394,13.86,10.914,118.806,55.457,0.485,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,5,5,9.388,16.466,10.404,134.555,59.69,0.475,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,5,6,8.902,17.193,9.645,130.236,60.113,0.453,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,5,7,6.718,15.445,9.581,116.222,56.727,0.454,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,5,8,4.195,13.497,8.259,87.545,51.731,0.411,,
2016moreSASmut_exp1009.tif (blue),A,shade,npr3,5,9,2.042,11.765,7.481,69.125,45.805,0.414,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,1,1,4.752,6.867,5.978,32.242,28.617,0.495,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,1,2,5.43,6.949,5.582,30.464,34.713,0.318,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,1,3,8.414,12.506,10.584,103.95,49.953,0.523,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,1,4,8.468,14.07,11.626,128.476,56.219,0.511,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,1,5,11.886,16.563,11.622,151.186,62.569,0.485,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,1,6,10.586,17.357,11.879,161.933,61.553,0.537,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,1,7,8.96,19.24,11.157,168.591,68.241,0.455,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,1,8,7.82,18.137,10.94,155.838,65.617,0.455,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,1,9,4.329,15.687,9.433,116.215,59.69,0.41,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,1,10,1.813,12.959,7.908,80.484,47.329,0.452,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,2,1,5.929,8.283,6.965,45.308,32.343,0.544,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,2,2,6.696,6.492,3.511,17.903,27.855,0.29,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,2,3,9.429,13.691,8.516,91.566,51.054,0.441,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,2,4,11.049,16.715,12.094,158.767,64.939,0.473,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,2,5,12.08,18.673,13.225,193.955,70.527,0.49,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,2,6,14.634,19.869,12.028,187.706,72.983,0.443,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,2,7,10.841,20.818,12.712,207.856,77.216,0.438,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,2,8,11.013,20.433,13.97,224.198,76.285,0.484,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,2,9,8.893,19.766,11.618,180.358,71.289,0.446,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,2,10,4.406,19.475,11.283,172.582,72.39,0.414,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,2,11,3.177,18.683,10.812,158.648,70.697,0.399,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,3,1,5.425,6.861,6.62,35.674,28.787,0.541,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,3,2,5.169,6.691,6.168,32.416,28.363,0.506,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,3,3,8.717,10.908,9.545,81.774,44.535,0.518,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,3,4,7.969,12.214,9.301,89.22,46.99,0.508,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,3,5,11.324,15.432,10.124,122.709,56.896,0.476,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,3,6,10.436,16.348,11.142,143.062,59.182,0.513,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,3,7,8.509,17.33,10.355,140.941,63.161,0.444,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,3,8,6.663,16.621,10.288,134.306,59.013,0.485,,
2016moreSASmut_exp1010.tif (blue),A,shade,sid2,3,9,2.735,12.513,7.694,75.613,46.821,0.433,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,1,1,6.277,7.525,6.577,38.871,30.649,0.52,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,1,2,5.07,6.707,5.394,28.416,27.009,0.49,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,1,3,10.884,13.752,10.927,118.023,54.271,0.504,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,1,4,12.74,16.29,10.573,135.276,56.642,0.53,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,1,5,16.486,20.427,9.19,147.444,67.564,0.406,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,1,6,11.545,23.5,10.839,200.057,77.385,0.42,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,1,7,10.828,21.979,11.183,193.043,75.015,0.431,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,1,8,9.568,19.751,9.883,153.308,65.447,0.45,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,1,9,4.634,16.542,10.199,132.507,62.315,0.429,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,1,10,2.144,13.319,7.682,80.36,47.837,0.441,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,2,1,5.113,6.599,5.881,30.482,28.109,0.485,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,2,2,5.121,7.534,6.722,39.776,32.343,0.478,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,2,3,10.953,12.298,9.988,96.473,51.393,0.459,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,2,4,11.47,16.015,11.215,141.066,59.775,0.496,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,2,5,12.93,18.622,10.951,160.163,66.633,0.453,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,2,6,14.468,23.01,11.25,203.311,80.264,0.397,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,2,7,11.191,22.462,10.266,181.107,77.47,0.379,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,2,8,8.842,20.485,10.026,161.306,68.157,0.436,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,2,9,6.085,18.136,8.589,122.344,60.029,0.427,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,2,10,3.275,14.859,8.333,97.252,53.425,0.428,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,3,1,5.623,7.758,7.144,43.53,32.935,0.504,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,3,2,7.234,8.29,7.651,49.812,36.661,0.466,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,3,3,13.112,15.354,12.017,144.914,61.553,0.481,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,3,4,13.826,18.52,13.117,190.799,72.221,0.46,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,3,5,15.823,21.166,13.757,228.695,80.179,0.447,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,3,6,15.373,23.663,12.103,224.94,81.365,0.427,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,3,7,16.576,24.515,13.642,262.65,89.408,0.413,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,3,8,14.563,25.469,15.068,301.404,90.593,0.461,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,3,9,11.698,25.846,11.949,242.546,87.63,0.397,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,3,10,9.028,24.722,12.541,243.505,86.868,0.406,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,3,11,6.085,23.304,11.545,211.31,81.957,0.395,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,3,12,1.927,20.25,9.296,147.844,68.411,0.397,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,4,1,3.867,7.004,5.859,32.231,30.311,0.441,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,4,2,7.77,11.401,7.722,69.14,43.603,0.457,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,4,3,11.408,15.494,11.339,137.985,62.399,0.445,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,4,4,11.395,19.02,11.238,167.872,67.987,0.456,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,4,5,12.727,21.598,11,186.589,72.813,0.442,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,4,6,12.547,23.621,8.132,150.874,67.733,0.413,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,4,7,8.875,22.522,11.268,199.328,74.337,0.453,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,4,8,6.799,23.946,11.427,214.914,82.804,0.394,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,4,9,2.76,17.463,10.014,137.344,65.024,0.408,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,4,10,1.245,16.521,8.911,115.629,58.843,0.42,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,5,2,4.844,6.943,5.929,32.33,28.279,0.508,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,5,3,9.532,12.272,9.969,96.089,49.361,0.496,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,5,4,7.181,13.543,10.615,112.908,58.674,0.412,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,5,5,12.12,17.199,10.899,147.222,62.823,0.469,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,5,6,9.761,16.49,11.255,145.77,60.621,0.498,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,5,7,8.862,17.515,11.294,155.363,62.569,0.499,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,5,8,5.455,16.663,10.198,133.464,63.246,0.419,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,5,9,2.597,13.008,7.669,78.349,46.821,0.449,,
2016moreSASmut_exp1011.tif (blue),A,shade,Col,5,10,0.945,11.964,7.207,67.72,42.672,0.467,,
2016moreSASmut_exp2001.tif (blue),B,sun,npr3/4,1,1,2.787,5.115,4.779,19.199,23.283,0.445,,
2016moreSASmut_exp2001.tif (blue),B,sun,npr3/4,1,2,1.833,5.693,5.381,24.059,24.215,0.516,,
2016moreSASmut_exp2001.tif (blue),B,sun,npr3/4,1,3,2.451,7.475,4.936,28.977,26.67,0.512,,
2016moreSASmut_exp2001.tif (blue),B,sun,npr3/4,1,4,2.117,7.389,4.919,28.547,28.871,0.43,,
2016moreSASmut_exp2001.tif (blue),B,sun,npr3/4,1,5,1.612,6.852,4.902,26.38,26.755,0.463,,
2016moreSASmut_exp2001.tif (blue),B,sun,npr3/4,1,6,1.958,6.686,5.095,26.756,28.025,0.428,,
2016moreSASmut_exp2001.tif (blue),B,sun,npr3/4,2,1,2.171,5.582,5.429,23.799,24.638,0.493,,
2016moreSASmut_exp2001.tif (blue),B,sun,npr3/4,2,2,2.82,5.809,5.159,23.534,25.654,0.449,,
2016moreSASmut_exp2001.tif (blue),B,sun,npr3/4,2,3,2.775,6.933,5.4,29.403,27.178,0.5,,
2016moreSASmut_exp2001.tif (blue),B,sun,npr3/4,2,4,2.398,7.308,5.746,32.982,28.194,0.521,,
2016moreSASmut_exp2001.tif (blue),B,sun,npr3/4,2,5,2.718,7.775,5.041,30.783,28.194,0.487,,
2016moreSASmut_exp2001.tif (blue),B,sun,npr3/4,2,6,2.26,7.612,5.16,30.846,28.363,0.482,,
2016moreSASmut_exp2001.tif (blue),B,sun,npr3/4,2,7,1.23,5.808,4.138,18.873,22.521,0.468,,
