"","setfiles","variable","value","treatment","promoter","line","date.time","ZT"
"254","exp325","exp3_set1_sun_plate2_YUC9_line1_rep1",6.81662257413507e-05,"sun","YUC9","line1",2016-06-11 17:41:00,11.6833333333333
"256","exp328","exp3_set1_sun_plate2_YUC9_line1_rep1",8.82876468430993e-05,"sun","YUC9","line1",2016-06-11 18:26:00,12.4333333333333
"258","exp340","exp3_set1_sun_plate2_YUC9_line1_rep1",0.000134633672754347,"sun","YUC9","line1",2016-06-11 21:26:00,15.4333333333333
"259","exp343","exp3_set1_sun_plate2_YUC9_line1_rep1",0.000142885370006951,"sun","YUC9","line1",2016-06-11 22:11:00,16.1833333333333
"260","exp375","exp3_set1_sun_plate2_YUC9_line1_rep1",0.000132033813159183,"sun","YUC9","line1",2016-06-12 06:11:00,24.1833333333333
"261","exp377","exp3_set1_sun_plate2_YUC9_line1_rep1",0.000163796994154808,"sun","YUC9","line1",2016-06-12 06:41:00,24.6833333333333
"262","exp388","exp3_set1_sun_plate2_YUC9_line1_rep1",0.000212853344454089,"sun","YUC9","line1",2016-06-12 09:26:00,27.4333333333333
"263","exp392","exp3_set1_sun_plate2_YUC9_line1_rep1",0.000204828110945243,"sun","YUC9","line1",2016-06-12 10:26:00,28.4333333333333
"264","exp3108","exp3_set1_sun_plate2_YUC9_line1_rep1",0.000172161558939621,"sun","YUC9","line1",2016-06-12 14:26:00,32.4333333333333
"265","exp3124","exp3_set1_sun_plate2_YUC9_line1_rep1",0.000248118630203464,"sun","YUC9","line1",2016-06-12 18:26:00,36.4333333333333
"266","exp3141","exp3_set1_sun_plate2_YUC9_line1_rep1",0.000327123304963095,"sun","YUC9","line1",2016-06-12 22:41:00,40.6833333333333
"267","exp3171","exp3_set1_sun_plate2_YUC9_line1_rep1",0.000332661381698074,"sun","YUC9","line1",2016-06-13 06:11:00,48.1833333333333
"268","exp3173","exp3_set1_sun_plate2_YUC9_line1_rep1",0.000386345717551251,"sun","YUC9","line1",2016-06-13 06:41:00,48.6833333333333
"269","exp3189","exp3_set1_sun_plate2_YUC9_line1_rep1",0.000447147879071963,"sun","YUC9","line1",2016-06-13 10:41:00,52.6833333333333
"270","exp3203","exp3_set1_sun_plate2_YUC9_line1_rep1",0.00041335665953568,"sun","YUC9","line1",2016-06-13 14:11:00,56.1833333333333
"271","exp33","exp3_set1_sun_plate2_YUC5_line1_rep1",0,"sun","YUC5","line1",2016-06-11 12:11:00,6.18333333333333
"273","exp38","exp3_set1_sun_plate2_YUC5_line1_rep1",-0.000245946984616552,"sun","YUC5","line1",2016-06-11 13:26:00,7.43333333333333
"275","exp312","exp3_set1_sun_plate2_YUC5_line1_rep1",5.49626852510698e-05,"sun","YUC5","line1",2016-06-11 14:26:00,8.43333333333333
"277","exp316","exp3_set1_sun_plate2_YUC5_line1_rep1",-5.50776454311119e-05,"sun","YUC5","line1",2016-06-11 15:26:00,9.43333333333333
"279","exp320","exp3_set1_sun_plate2_YUC5_line1_rep1",-0.000404553669582697,"sun","YUC5","line1",2016-06-11 16:26:00,10.4333333333333
"281","exp325","exp3_set1_sun_plate2_YUC5_line1_rep1",-4.64998411047191e-05,"sun","YUC5","line1",2016-06-11 17:41:00,11.6833333333333
"283","exp328","exp3_set1_sun_plate2_YUC5_line1_rep1",-9.79674321008872e-05,"sun","YUC5","line1",2016-06-11 18:26:00,12.4333333333333
"285","exp340","exp3_set1_sun_plate2_YUC5_line1_rep1",0.000396993443430915,"sun","YUC5","line1",2016-06-11 21:26:00,15.4333333333333
"286","exp343","exp3_set1_sun_plate2_YUC5_line1_rep1",0.000353552923463951,"sun","YUC5","line1",2016-06-11 22:11:00,16.1833333333333
"287","exp375","exp3_set1_sun_plate2_YUC5_line1_rep1",-0.000577291104754352,"sun","YUC5","line1",2016-06-12 06:11:00,24.1833333333333
"288","exp377","exp3_set1_sun_plate2_YUC5_line1_rep1",-0.000157902401401344,"sun","YUC5","line1",2016-06-12 06:41:00,24.6833333333333
"289","exp388","exp3_set1_sun_plate2_YUC5_line1_rep1",5.60912605429564e-05,"sun","YUC5","line1",2016-06-12 09:26:00,27.4333333333333
"290","exp392","exp3_set1_sun_plate2_YUC5_line1_rep1",3.8146808794437e-05,"sun","YUC5","line1",2016-06-12 10:26:00,28.4333333333333
"291","exp3108","exp3_set1_sun_plate2_YUC5_line1_rep1",-0.000536306430081623,"sun","YUC5","line1",2016-06-12 14:26:00,32.4333333333333
"292","exp3124","exp3_set1_sun_plate2_YUC5_line1_rep1",-0.000568936007720566,"sun","YUC5","line1",2016-06-12 18:26:00,36.4333333333333
"293","exp3141","exp3_set1_sun_plate2_YUC5_line1_rep1",-0.000129684120743434,"sun","YUC5","line1",2016-06-12 22:41:00,40.6833333333333
"294","exp3171","exp3_set1_sun_plate2_YUC5_line1_rep1",-0.000678346447973155,"sun","YUC5","line1",2016-06-13 06:11:00,48.1833333333333
"295","exp3173","exp3_set1_sun_plate2_YUC5_line1_rep1",-0.000554596967482723,"sun","YUC5","line1",2016-06-13 06:41:00,48.6833333333333
"296","exp3189","exp3_set1_sun_plate2_YUC5_line1_rep1",-0.000468001226213488,"sun","YUC5","line1",2016-06-13 10:41:00,52.6833333333333
"297","exp3203","exp3_set1_sun_plate2_YUC5_line1_rep1",-0.000769358770458695,"sun","YUC5","line1",2016-06-13 14:11:00,56.1833333333333
"1100","exp33","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0,"shade","YUC9","line1",2016-06-11 12:11:00,6.18333333333333
"3","exp38","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",5.98324483682688e-05,"shade","YUC9","line1",2016-06-11 13:26:00,7.43333333333333
"5","exp312","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000134355571955069,"shade","YUC9","line1",2016-06-11 14:26:00,8.43333333333333
"7","exp316","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000197525642050778,"shade","YUC9","line1",2016-06-11 15:26:00,9.43333333333333
"9","exp320","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000222863277340224,"shade","YUC9","line1",2016-06-11 16:26:00,10.4333333333333
"11","exp325","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000256206223451017,"shade","YUC9","line1",2016-06-11 17:41:00,11.6833333333333
"13","exp328","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000253303042413222,"shade","YUC9","line1",2016-06-11 18:26:00,12.4333333333333
"15","exp340","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000353239489449209,"shade","YUC9","line1",2016-06-11 21:26:00,15.4333333333333
"16100","exp344","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000328080085267857,"shade","YUC9","line1",2016-06-11 22:26:00,16.4333333333333
"17100","exp345","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000326232699141116,"shade","YUC9","line1",2016-06-11 22:41:00,16.6833333333333
"18100","exp346","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000304063881067407,"shade","YUC9","line1",2016-06-11 22:56:00,16.9333333333333
"19100","exp347","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000308638426975705,"shade","YUC9","line1",2016-06-11 23:11:00,17.1833333333333
"20100","exp348","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000279783356120333,"shade","YUC9","line1",2016-06-11 23:26:00,17.4333333333333
"21100","exp349","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000280751066018325,"shade","YUC9","line1",2016-06-11 23:41:00,17.6833333333333
"22100","exp350","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.00027124988617544,"shade","YUC9","line1",2016-06-11 23:56:00,17.9333333333333
"23100","exp351","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000277759960596313,"shade","YUC9","line1",2016-06-12 00:11:00,18.1833333333333
"24100","exp352","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000263948010996273,"shade","YUC9","line1",2016-06-12 00:26:00,18.4333333333333
"25100","exp353","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000285061765868733,"shade","YUC9","line1",2016-06-12 00:41:00,18.6833333333333
"26100","exp354","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.00028031119796168,"shade","YUC9","line1",2016-06-12 00:56:00,18.9333333333333
"27100","exp355","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000286029472228222,"shade","YUC9","line1",2016-06-12 01:11:00,19.1833333333333
"28100","exp356","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.00027723211781705,"shade","YUC9","line1",2016-06-12 01:26:00,19.4333333333333
"2910","exp357","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000246177027818817,"shade","YUC9","line1",2016-06-12 01:41:00,19.6833333333333
"30","exp358","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000285237712528641,"shade","YUC9","line1",2016-06-12 01:56:00,19.9333333333333
"3110","exp359","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.00028039917158651,"shade","YUC9","line1",2016-06-12 02:11:00,20.1833333333333
"32","exp360","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000286469338540485,"shade","YUC9","line1",2016-06-12 02:26:00,20.4333333333333
"3310","exp361","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.00029720203500716,"shade","YUC9","line1",2016-06-12 02:41:00,20.6833333333333
"34","exp362","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000290780021305892,"shade","YUC9","line1",2016-06-12 02:56:00,20.9333333333333
"3510","exp363","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000301072823976511,"shade","YUC9","line1",2016-06-12 03:11:00,21.1833333333333
"36","exp364","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000299313375730748,"shade","YUC9","line1",2016-06-12 03:26:00,21.4333333333333
"3710","exp365","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000303624020119742,"shade","YUC9","line1",2016-06-12 03:41:00,21.6833333333333
"38","exp366","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000316731818820415,"shade","YUC9","line1",2016-06-12 03:56:00,21.9333333333333
"3910","exp367","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.00032790414383399,"shade","YUC9","line1",2016-06-12 04:11:00,22.1833333333333
"40","exp368","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000320690526557144,"shade","YUC9","line1",2016-06-12 04:26:00,22.4333333333333
"4110","exp369","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000326232699141116,"shade","YUC9","line1",2016-06-12 04:41:00,22.6833333333333
"42","exp370","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000328256026680407,"shade","YUC9","line1",2016-06-12 04:56:00,22.9333333333333
"432","exp371","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000334853814173641,"shade","YUC9","line1",2016-06-12 05:11:00,23.1833333333333
"4410","exp372","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000349808687442277,"shade","YUC9","line1",2016-06-12 05:26:00,23.4333333333333
"4510","exp373","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000340571872257556,"shade","YUC9","line1",2016-06-12 05:41:00,23.6833333333333
"46100","exp374","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000334941784469578,"shade","YUC9","line1",2016-06-12 05:56:00,23.9333333333333
"47100","exp376","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000396607642176861,"shade","YUC9","line1",2016-06-12 06:26:00,24.4333333333333
"48100","exp387","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000371888834568068,"shade","YUC9","line1",2016-06-12 09:11:00,27.1833333333333
"49100","exp391","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000324385310644715,"shade","YUC9","line1",2016-06-12 10:11:00,28.1833333333333
"50100","exp3107","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000257261924200947,"shade","YUC9","line1",2016-06-12 14:11:00,32.1833333333333
"518","exp3123","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000337053069962678,"shade","YUC9","line1",2016-06-12 18:11:00,36.1833333333333
"52100","exp3139","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000407691382793729,"shade","YUC9","line1",2016-06-12 22:11:00,40.1833333333333
"53100","exp3142","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000440678202217271,"shade","YUC9","line1",2016-06-12 22:56:00,40.9333333333333
"54100","exp3143","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.00045879864072873,"shade","YUC9","line1",2016-06-12 23:11:00,41.1833333333333
"55100","exp3144","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000473224458183097,"shade","YUC9","line1",2016-06-12 23:26:00,41.4333333333333
"56100","exp3145","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000475599426497553,"shade","YUC9","line1",2016-06-12 23:41:00,41.6833333333333
"57","exp3146","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.00048421964900669,"shade","YUC9","line1",2016-06-12 23:56:00,41.9333333333333
"58100","exp3147","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000500404417440592,"shade","YUC9","line1",2016-06-13 00:11:00,42.1833333333333
"59","exp3148","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.00050383486134109,"shade","YUC9","line1",2016-06-13 00:26:00,42.4333333333333
"60100","exp3149","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000487914014314583,"shade","YUC9","line1",2016-06-13 00:41:00,42.6833333333333
"61","exp3150","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000500316457230809,"shade","YUC9","line1",2016-06-13 00:56:00,42.9333333333333
"62100","exp3151","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000492575937990125,"shade","YUC9","line1",2016-06-13 01:11:00,43.1833333333333
"63","exp3152","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000494335150555969,"shade","YUC9","line1",2016-06-13 01:26:00,43.4333333333333
"64100","exp3153","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000497061925791797,"shade","YUC9","line1",2016-06-13 01:41:00,43.6833333333333
"65","exp3154","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000483955765407273,"shade","YUC9","line1",2016-06-13 01:56:00,43.9333333333333
"6610","exp3155","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.00049776560888759,"shade","YUC9","line1",2016-06-13 02:11:00,44.1833333333333
"67","exp3156","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000491696330900737,"shade","YUC9","line1",2016-06-13 02:26:00,44.4333333333333
"6810","exp3157","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000492312055918376,"shade","YUC9","line1",2016-06-13 02:41:00,44.6833333333333
"69","exp3158","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000494335150555969,"shade","YUC9","line1",2016-06-13 02:56:00,44.9333333333333
"7010","exp3159","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000484307610197021,"shade","YUC9","line1",2016-06-13 03:11:00,45.1833333333333
"7110","exp3160","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000469002282638797,"shade","YUC9","line1",2016-06-13 03:26:00,45.4333333333333
"7210","exp3161","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000476654966714563,"shade","YUC9","line1",2016-06-13 03:41:00,45.6833333333333
"7310","exp3162","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000471729105758101,"shade","YUC9","line1",2016-06-13 03:56:00,45.9333333333333
"7410","exp3163","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000469266168973803,"shade","YUC9","line1",2016-06-13 04:11:00,46.1833333333333
"759","exp3164","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000450002339778877,"shade","YUC9","line1",2016-06-13 04:26:00,46.4333333333333
"761","exp3165","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000474455923722417,"shade","YUC9","line1",2016-06-13 04:41:00,46.6833333333333
"7710","exp3166","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000441909695538811,"shade","YUC9","line1",2016-06-13 04:56:00,46.9333333333333
"7810","exp3167","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000491080605620198,"shade","YUC9","line1",2016-06-13 05:11:00,47.1833333333333
"7910","exp3168","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000495742519063924,"shade","YUC9","line1",2016-06-13 05:26:00,47.4333333333333
"8010","exp3169","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000503219141240407,"shade","YUC9","line1",2016-06-13 05:41:00,47.6833333333333
"8110","exp3170","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000497501727767968,"shade","YUC9","line1",2016-06-13 05:56:00,47.9333333333333
"8210","exp3172","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000536995398530138,"shade","YUC9","line1",2016-06-13 06:26:00,48.4333333333333
"8310","exp3188","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000403732913778043,"shade","YUC9","line1",2016-06-13 10:26:00,52.4333333333333
"84","exp3202","exp3_set2_exp3_set2_shade_plate1_YUC9_line1_rep1",0.000286557311788727,"shade","YUC9","line1",2016-06-13 13:56:00,55.9333333333333
"851","exp33","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0,"shade","YUC8","line1",2016-06-11 12:11:00,6.18333333333333
"8710","exp38","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",3.46779159876576e-05,"shade","YUC8","line1",2016-06-11 13:26:00,7.43333333333333
"8910","exp312","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.00010904779309584,"shade","YUC8","line1",2016-06-11 14:26:00,8.43333333333333
"9110","exp316","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000151643723761197,"shade","YUC8","line1",2016-06-11 15:26:00,9.43333333333333
"9310","exp320","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000159916341310407,"shade","YUC8","line1",2016-06-11 16:26:00,10.4333333333333
"9510","exp325","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000165812752523919,"shade","YUC8","line1",2016-06-11 17:41:00,11.6833333333333
"9710","exp328","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000190014187889886,"shade","YUC8","line1",2016-06-11 18:26:00,12.4333333333333
"9910","exp340","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000228295629383979,"shade","YUC8","line1",2016-06-11 21:26:00,15.4333333333333
"10010","exp344","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000194678417862804,"shade","YUC8","line1",2016-06-11 22:26:00,16.4333333333333
"10110","exp345","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000195470455416569,"shade","YUC8","line1",2016-06-11 22:41:00,16.6833333333333
"10210","exp346","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000190542214681955,"shade","YUC8","line1",2016-06-11 22:56:00,16.9333333333333
"10310","exp347","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.00020259877383566,"shade","YUC8","line1",2016-06-11 23:11:00,17.1833333333333
"10410","exp348","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000168452928839713,"shade","YUC8","line1",2016-06-11 23:26:00,17.4333333333333
"10510","exp349","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.00015630807778777,"shade","YUC8","line1",2016-06-11 23:41:00,17.6833333333333
"10610","exp350","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000148211453620206,"shade","YUC8","line1",2016-06-11 23:56:00,17.9333333333333
"10710","exp351","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000167396858891777,"shade","YUC8","line1",2016-06-12 00:11:00,18.1833333333333
"10810","exp352","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000160972416733074,"shade","YUC8","line1",2016-06-12 00:26:00,18.4333333333333
"1093","exp353","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000165196710689486,"shade","YUC8","line1",2016-06-12 00:41:00,18.6833333333333
"11010","exp354","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000173997283372529,"shade","YUC8","line1",2016-06-12 00:56:00,18.9333333333333
"111","exp355","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000165284716679537,"shade","YUC8","line1",2016-06-12 01:11:00,19.1833333333333
"11210","exp356","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000154459939317064,"shade","YUC8","line1",2016-06-12 01:26:00,19.4333333333333
"113","exp357","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000125241435576129,"shade","YUC8","line1",2016-06-12 01:41:00,19.6833333333333
"11410","exp358","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000155868045034424,"shade","YUC8","line1",2016-06-12 01:56:00,19.9333333333333
"115","exp359","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000158948271494097,"shade","YUC8","line1",2016-06-12 02:11:00,20.1833333333333
"11610","exp360","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.00016246852225521,"shade","YUC8","line1",2016-06-12 02:26:00,20.4333333333333
"117","exp361","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000167396858891777,"shade","YUC8","line1",2016-06-12 02:41:00,20.6833333333333
"1181","exp362","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000149971593174314,"shade","YUC8","line1",2016-06-12 02:56:00,20.9333333333333
"119","exp363","exp3_set2_exp3_set2_shade_plate1_YUC8_line1_rep1",0.000149443551535455,"shade","YUC8","line1",2016-06-12 03:11:00,21.1833333333333
